year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,:@computed_region_bxsw_vy29,:@computed_region_he4y_prf8
2020,FL,Florida,Indian River,12061,12061050100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.3,3.8,4.9,6114,"{'type': 'Point', 'coordinates': [-80.4121097, 27.63083115]}",12061050100,HLTHOUT,STROKE,CrdPrv,Stroke,30,1109
2020,AL,Alabama,Mobile,01097,01097007500,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,51.4,49.7,52.8,1856,"{'type': 'Point', 'coordinates': [-88.0818178, 30.74323792]}",01097007500,HLTHOUT,OBESITY,CrdPrv,Obesity,29,1591
2020,AL,Alabama,Montgomery,01101,01101000700,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,82.4,78.8,85.4,1388,"{'type': 'Point', 'coordinates': [-86.30812668, 32.36346828]}",01101000700,PREVENT,MAMMOUSE,CrdPrv,Mammography,29,1593
2020,AL,Alabama,Montgomery,01101,01101005301,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.0,0.9,1.1,623,"{'type': 'Point', 'coordinates': [-86.24694044, 32.40660614]}",01101005301,HLTHOUT,STROKE,CrdPrv,Stroke,29,1593
2020,AL,Alabama,Montgomery,01101,01101005403,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,2.7,3.2,3614,"{'type': 'Point', 'coordinates': [-86.2009004, 32.37228747]}",01101005403,HLTHOUT,STROKE,CrdPrv,Stroke,29,1593
2020,AL,Alabama,Montgomery,01101,01101005407,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,22.2,21.0,23.5,4599,"{'type': 'Point', 'coordinates': [-86.17074458, 32.3718525]}",01101005407,HLTHOUT,DEPRESSION,CrdPrv,Depression,29,1593
2020,AL,Alabama,Montgomery,01101,01101005408,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.6,12.7,14.5,7637,"{'type': 'Point', 'coordinates': [-86.154874, 32.40449451]}",01101005408,HLTHSTAT,MHLTH,CrdPrv,Mental Health,29,1593
2020,FL,Florida,Lake,12069,12069031301,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.5,3.0,5610,"{'type': 'Point', 'coordinates': [-81.70962502, 28.62624505]}",12069031301,HLTHOUT,STROKE,CrdPrv,Stroke,30,1112
2020,AL,Alabama,Perry,01105,01105686800,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,45.4,43.2,47.5,1055,"{'type': 'Point', 'coordinates': [-87.13938524, 32.68515737]}",01105686800,PREVENT,DENTAL,CrdPrv,Dental Visit,29,1631
2020,AL,Alabama,Pickens,01107,01107050100,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.0,39.7,42.3,3656,"{'type': 'Point', 'coordinates': [-88.02151593, 33.42227957]}",01107050100,HLTHOUT,OBESITY,CrdPrv,Obesity,29,1632
2020,AL,Alabama,Pike,01109,01109188600,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.3,13.9,14.7,2002,"{'type': 'Point', 'coordinates': [-85.79286119, 31.84148173]}",01109188600,RISKBEH,BINGE,CrdPrv,Binge Drinking,29,1633
2020,AL,Alabama,Pike,01109,01109188900,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,25.8,24.9,26.8,4994,"{'type': 'Point', 'coordinates': [-85.93304023, 31.83970527]}",01109188900,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,29,1633
2020,AL,Alabama,Randolph,01111,01111000200,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.3,38.8,41.8,3251,"{'type': 'Point', 'coordinates': [-85.34539015, 33.37137683]}",01111000200,HLTHOUT,OBESITY,CrdPrv,Obesity,29,104
2020,AL,Alabama,Russell,01113,01113030402,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.9,33.4,36.1,2857,"{'type': 'Point', 'coordinates': [-85.04414929, 32.50068148]}",01113030402,HLTHOUT,OBESITY,CrdPrv,Obesity,29,1634
2020,AL,Alabama,St. Clair,01115,01115040300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,38.9,41.2,5509,"{'type': 'Point', 'coordinates': [-86.20090799, 33.75188922]}",01115040300,HLTHOUT,OBESITY,CrdPrv,Obesity,29,1635
2020,AL,Alabama,St. Clair,01115,01115040401,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.0,3.6,4.5,4731,"{'type': 'Point', 'coordinates': [-86.20697711, 33.85548393]}",01115040401,HLTHOUT,STROKE,CrdPrv,Stroke,29,1635
2020,AL,Alabama,Shelby,01117,01117030211,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,24.9,23.7,26.0,2718,"{'type': 'Point', 'coordinates': [-86.60090797, 33.42467454]}",01117030211,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,29,1636
2020,AL,Alabama,Shelby,01117,01117030405,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.4,73.8,81.0,1250,"{'type': 'Point', 'coordinates': [-86.8707055, 33.07443071]}",01117030405,PREVENT,MAMMOUSE,CrdPrv,Mammography,29,1636
2020,AL,Alabama,Shelby,01117,01117030609,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.3,17.0,17.6,6941,"{'type': 'Point', 'coordinates': [-86.73101664, 33.2340929]}",01117030609,RISKBEH,BINGE,CrdPrv,Binge Drinking,29,1636
2020,AL,Alabama,Talladega,01121,01121010101,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,25.3,24.1,26.5,5171,"{'type': 'Point', 'coordinates': [-85.85421771, 33.54416533]}",01121010101,HLTHOUT,DEPRESSION,CrdPrv,Depression,29,1637
2019,AL,Alabama,Talladega,01121,01121010202,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,42.3,41.1,43.3,3752,"{'type': 'Point', 'coordinates': [-86.10553174, 33.5790309]}",01121010202,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,29,1637
2020,AL,Alabama,Talladega,01121,01121010302,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.9,3.6,4.3,4450,"{'type': 'Point', 'coordinates': [-86.20604193, 33.49817564]}",01121010302,HLTHOUT,STROKE,CrdPrv,Stroke,29,1637
2020,AL,Alabama,Talladega,01121,01121011300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.8,4.4,5.2,6191,"{'type': 'Point', 'coordinates': [-86.37629954, 33.2614715]}",01121011300,HLTHOUT,STROKE,CrdPrv,Stroke,29,1637
2020,FL,Florida,Lee,12071,12071010602,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.8,25.6,28.0,2354,"{'type': 'Point', 'coordinates': [-81.95205921, 26.56855997]}",12071010602,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1113
2020,AL,Alabama,Walker,01127,01127021000,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.5,38.0,40.9,3851,"{'type': 'Point', 'coordinates': [-87.46314413, 33.94941936]}",01127021000,HLTHOUT,OBESITY,CrdPrv,Obesity,29,1640
2020,FL,Florida,Holmes,12059,12059960300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.5,3.9,5.1,3182,"{'type': 'Point', 'coordinates': [-85.77196407, 30.86369536]}",12059960300,HLTHOUT,STROKE,CrdPrv,Stroke,30,1108
2020,AL,Alabama,Wilcox,01131,01131034700,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,27.7,24.4,31.1,1308,"{'type': 'Point', 'coordinates': [-87.41630053, 32.14172906]}",01131034700,PREVENT,ACCESS2,CrdPrv,Health Insurance,29,106
2020,FL,Florida,Lee,12071,12071010412,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,3.0,3.6,4933,"{'type': 'Point', 'coordinates': [-81.97683195, 26.57783666]}",12071010412,HLTHOUT,STROKE,CrdPrv,Stroke,30,1113
2020,AL,Alabama,Winston,01133,01133965600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,39.9,42.9,5415,"{'type': 'Point', 'coordinates': [-87.38554641, 34.13258443]}",01133965600,HLTHOUT,OBESITY,CrdPrv,Obesity,29,1642
2020,AK,Alaska,Anchorage,02020,02020000201,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.5,1.9,4110,"{'type': 'Point', 'coordinates': [-149.5745321, 61.33086467]}",02020000201,HLTHOUT,STROKE,CrdPrv,Stroke,51,1669
2020,AK,Alaska,Anchorage,02020,02020000300,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.8,13.4,16.0,8000,"{'type': 'Point', 'coordinates': [-149.6472081, 61.25495268]}",02020000300,HLTHSTAT,MHLTH,CrdPrv,Mental Health,51,1669
2020,AK,Alaska,Anchorage,02020,02020000500,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.4,2.8,1988,"{'type': 'Point', 'coordinates': [-149.8791287, 61.22965562]}",02020000500,HLTHOUT,STROKE,CrdPrv,Stroke,51,1669
2020,AK,Alaska,Anchorage,02020,02020000802,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.5,31.5,33.3,4407,"{'type': 'Point', 'coordinates': [-149.7923713, 61.20311087]}",02020000802,HLTHOUT,OBESITY,CrdPrv,Obesity,51,1669
2020,AK,Alaska,Anchorage,02020,02020001300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,2.0,2.6,3059,"{'type': 'Point', 'coordinates': [-149.9362474, 61.20007422]}",02020001300,HLTHOUT,STROKE,CrdPrv,Stroke,51,1669
2020,AK,Alaska,Anchorage,02020,02020001602,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,1.9,2.3,4224,"{'type': 'Point', 'coordinates': [-149.8066535, 61.18977392]}",02020001602,HLTHOUT,STROKE,CrdPrv,Stroke,51,1669
2020,AK,Alaska,Anchorage,02020,02020001702,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,2.0,2.4,5258,"{'type': 'Point', 'coordinates': [-149.7631825, 61.20247927]}",02020001702,HLTHOUT,STROKE,CrdPrv,Stroke,51,1669
2020,AK,Alaska,Anchorage,02020,02020001801,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.7,27.6,29.8,4907,"{'type': 'Point', 'coordinates': [-149.8482811, 61.17387714]}",02020001801,HLTHOUT,OBESITY,CrdPrv,Obesity,51,1669
2020,AK,Alaska,Anchorage,02020,02020002000,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.5,3.0,3748,"{'type': 'Point', 'coordinates': [-149.9055356, 61.18803464]}",02020002000,HLTHOUT,STROKE,CrdPrv,Stroke,51,1669
2020,AK,Alaska,Anchorage,02020,02020002302,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,5.0,4791,"{'type': 'Point', 'coordinates': [-149.9333151, 61.16200534]}",02020002302,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),51,1669
2019,AK,Alaska,Anchorage,02020,02020002812,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.9,84.4,85.5,7166,"{'type': 'Point', 'coordinates': [-149.8039001, 61.12540346]}",02020002812,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,51,1669
2020,AK,Alaska,Anchorage,02020,02020002823,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.6,25.9,29.4,5217,"{'type': 'Point', 'coordinates': [-149.6984273, 61.06180111]}",02020002823,HLTHOUT,OBESITY,CrdPrv,Obesity,51,1669
2020,AK,Alaska,Bethel,02050,02050000300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,12.9,12.5,13.4,1450,"{'type': 'Point', 'coordinates': [-156.8099559, 61.47802052]}",02050000300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,51,108
2019,AK,Alaska,Bristol Bay,02060,02060000100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,65.4,64.4,66.4,997,"{'type': 'Point', 'coordinates': [-156.703011, 58.74226735]}",02060000100,PREVENT,BPMED,CrdPrv,Taking BP Medication,51,1670
2020,AK,Alaska,Dillingham,02070,02070000100,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,29.3,25.2,33.7,2466,"{'type': 'Point', 'coordinates': [-158.2077569, 59.80732798]}",02070000100,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,51,1672
2020,AK,Alaska,Fairbanks North Star,02090,02090000300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.5,10.1,11.0,4958,"{'type': 'Point', 'coordinates': [-147.7248311, 64.82791434]}",02090000300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,51,1673
2020,AK,Alaska,Fairbanks North Star,02090,02090000600,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.6,4.2,4.9,4024,"{'type': 'Point', 'coordinates': [-147.7808278, 64.85355494]}",02090000600,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,51,1673
2020,FL,Florida,Hillsborough,12057,12057013916,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.6,1.9,9219,"{'type': 'Point', 'coordinates': [-82.30490574, 27.78247582]}",12057013916,HLTHOUT,STROKE,CrdPrv,Stroke,30,1107
2019,AK,Alaska,Kenai Peninsula,02122,02122000700,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,32.7,31.8,33.5,9939,"{'type': 'Point', 'coordinates': [-151.2532241, 60.34018403]}",02122000700,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,51,110
2020,AK,Alaska,Ketchikan Gateway,02130,02130000300,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.1,5.5,6.8,2841,"{'type': 'Point', 'coordinates': [-131.6336211, 55.3472241]}",02130000300,HLTHOUT,COPD,CrdPrv,COPD,,111
2019,AK,Alaska,Kodiak Island,02150,02150000300,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,30.6,29.7,31.5,2255,"{'type': 'Point', 'coordinates': [-152.4742163, 57.79122545]}",02150000300,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,51,112
2020,AK,Alaska,Matanuska-Susitna,02170,02170000604,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.1,33.7,36.4,4734,"{'type': 'Point', 'coordinates': [-150.0234687, 61.36071155]}",02170000604,HLTHOUT,OBESITY,CrdPrv,Obesity,51,1707
2020,AK,Alaska,Matanuska-Susitna,02170,02170000705,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.1,31.6,34.4,3750,"{'type': 'Point', 'coordinates': [-149.4513375, 61.60670946]}",02170000705,HLTHOUT,OBESITY,CrdPrv,Obesity,51,1707
2020,AK,Alaska,Nome,02180,02180000200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,2.5,2.9,3767,"{'type': 'Point', 'coordinates': [-165.4205707, 64.65750398]}",02180000200,HLTHOUT,STROKE,CrdPrv,Stroke,51,114
2020,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,18.3,17.7,19.0,2327,"{'type': 'Point', 'coordinates': [-132.9980973, 55.50330735]}",02198000200,HLTHOUT,DEPRESSION,CrdPrv,Depression,,1708
2020,AK,Alaska,Yukon-Koyukuk,02290,02290000300,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,24.0,23.5,24.5,1758,"{'type': 'Point', 'coordinates': [-156.2319567, 65.34275156]}",02290000300,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,51,4
2020,AZ,Arizona,Apache,04001,04001944201,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,63.6,58.4,68.5,4010,"{'type': 'Point', 'coordinates': [-109.6863952, 36.1717227]}",04001944201,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,985
2020,AZ,Arizona,Apache,04001,04001970502,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.8,27.3,28.3,4276,"{'type': 'Point', 'coordinates': [-109.5236255, 33.92806034]}",04001970502,HLTHOUT,OBESITY,CrdPrv,Obesity,7,985
2020,AZ,Arizona,Cochise,04003,04003000301,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.3,67.5,74.8,4212,"{'type': 'Point', 'coordinates': [-110.3046964, 31.96158628]}",04003000301,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,5
2020,AZ,Arizona,Cochise,04003,04003001501,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.7,27.5,29.8,3636,"{'type': 'Point', 'coordinates': [-110.2967881, 31.54495117]}",04003001501,HLTHOUT,OBESITY,CrdPrv,Obesity,7,5
2020,AZ,Arizona,Cochise,04003,04003001900,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.9,22.6,25.2,7083,"{'type': 'Point', 'coordinates': [-110.2729154, 31.47897593]}",04003001900,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,7,5
2020,AZ,Arizona,Cochise,04003,04003002002,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.1,9.8,17.1,4332,"{'type': 'Point', 'coordinates': [-110.1682543, 31.48858643]}",04003002002,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,7,5
2020,AZ,Arizona,Coconino,04005,04005000100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.8,1.6,2.1,3804,"{'type': 'Point', 'coordinates': [-111.6732312, 35.22664659]}",04005000100,HLTHOUT,STROKE,CrdPrv,Stroke,7,986
2020,AZ,Arizona,Coconino,04005,04005000400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,2.1,2.6,5373,"{'type': 'Point', 'coordinates': [-111.6055454, 35.21759487]}",04005000400,HLTHOUT,STROKE,CrdPrv,Stroke,7,986
2020,AZ,Arizona,Coconino,04005,04005000700,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.7,23.4,26.1,3647,"{'type': 'Point', 'coordinates': [-111.6067435, 35.19543119]}",04005000700,HLTHOUT,OBESITY,CrdPrv,Obesity,7,986
2020,AZ,Arizona,Coconino,04005,04005001000,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,0.9,0.8,1.0,8156,"{'type': 'Point', 'coordinates': [-111.6551246, 35.18194782]}",04005001000,HLTHOUT,STROKE,CrdPrv,Stroke,7,986
2020,AZ,Arizona,Coconino,04005,04005001200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.4,1.8,2864,"{'type': 'Point', 'coordinates': [-111.6774147, 35.20709676]}",04005001200,HLTHOUT,STROKE,CrdPrv,Stroke,7,986
2020,AZ,Arizona,Coconino,04005,04005001600,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.4,5.4,14.8,3150,"{'type': 'Point', 'coordinates': [-111.7465464, 34.90069848]}",04005001600,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,7,986
2020,AZ,Arizona,Coconino,04005,04005942201,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,22.8,21.7,23.9,4073,"{'type': 'Point', 'coordinates': [-111.3191351, 36.55364283]}",04005942201,HLTHSTAT,MHLTH,CrdPrv,Mental Health,7,986
2020,AZ,Arizona,Greenlee,04011,04011960300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.8,3.4,4.2,2588,"{'type': 'Point', 'coordinates': [-109.1406202, 32.75442662]}",04011960300,HLTHOUT,STROKE,CrdPrv,Stroke,7,988
2020,AZ,Arizona,Maricopa,04013,04013010102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.4,3.1,4640,"{'type': 'Point', 'coordinates': [-111.5468921, 33.74347891]}",04013010102,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013040502,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.5,14.2,19.1,4861,"{'type': 'Point', 'coordinates': [-112.746437, 33.97562688]}",04013040502,HLTHSTAT,GHLTH,CrdPrv,General Health,7,989
2020,AZ,Arizona,Maricopa,04013,04013040512,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.5,21.5,25.2,1690,"{'type': 'Point', 'coordinates': [-112.3907958, 33.67754565]}",04013040512,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013040521,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,5.1,4.8,5.4,4560,"{'type': 'Point', 'coordinates': [-112.316183, 33.70440612]}",04013040521,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,989
2020,AZ,Arizona,Maricopa,04013,04013040524,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.4,13.8,17.0,1474,"{'type': 'Point', 'coordinates': [-112.4162311, 33.67632141]}",04013040524,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,989
2020,AZ,Arizona,Maricopa,04013,04013050605,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.0,1.8,2.2,5828,"{'type': 'Point', 'coordinates': [-112.6484491, 33.54687123]}",04013050605,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013050607,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,1.9,2.3,6505,"{'type': 'Point', 'coordinates': [-112.6278826, 33.38648171]}",04013050607,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013060801,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.3,3.9,4.8,5832,"{'type': 'Point', 'coordinates': [-112.3298814, 33.631914]}",04013060801,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013060904,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.0,34.9,36.9,3527,"{'type': 'Point', 'coordinates': [-112.3108967, 33.60151465]}",04013060904,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013061009,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,18.6,17.8,19.3,8318,"{'type': 'Point', 'coordinates': [-112.4011515, 33.46446962]}",04013061009,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,7,989
2020,AZ,Arizona,Maricopa,04013,04013061019,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.1,3161,"{'type': 'Point', 'coordinates': [-112.4221071, 33.41376948]}",04013061019,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
